image_name,path,label,rational_en,basename
025_above00156.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\025_above00156.JPG,OK,"because there is egg white inside the yolk, but the edge of the egg white is nicely browned, and the yolk is semi-cooked.",above00156.JPG
026_above00344.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\026_above00344.JPG,OK,"because there are no significant flaws in the judging criteria, and the edge of the egg white is nicely browned, and the cooking of the egg white is good, and the yolk is semi-cooked.",above00344.JPG
027_above01023.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\027_above01023.JPG,OK,"because the egg white around the yolk is slightly undercooked, but the edge of the egg white is nicely browned, and the yolk is semi-cooked.",above01023.JPG
028_above00665.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\028_above00665.JPG,OK,"because there are no significant flaws in the judging criteria, and the edge of the egg white is nicely browned, and the yolk is semi-cooked.",above00665.JPG
029_above00101.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\029_above00101.JPG,NG,"because there is egg white inside the yolk, which affects the appearance, and the yolk is slightly undercooked, making the overall texture watery.",above00101.JPG
030_above00649.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\030_above00649.JPG,OK,"because there are no significant flaws in the judging criteria, and the edge of the egg white is nicely browned, and the cooking of the egg white is good, and the yolk is semi-cooked.",above00649.JPG
031_above00427.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\031_above00427.JPG,NG,"because the edge of the egg white is nicely browned, but the yolk is cracked and spilled, making it look unappealing.",above00427.JPG
032_above00118.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\032_above00118.JPG,NG,"because the edge of the egg white is nicely browned, but the yolk is overcooked and appears dry, and there are wrinkles on the yolk membrane, making it look unappealing.",above00118.JPG
033_above00306.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\033_above00306.JPG,NG,"because the edge of the egg white is nicely browned, but the yolk is cracked and mixed with the egg white, making it look unappealing.",above00306.JPG
034_above01139.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\034_above01139.JPG,OK,"because there are no significant flaws in the judging criteria, and the edge of the egg white is nicely browned, and the cooking of the egg white is good, and the yolk is semi-cooked.",above01139.JPG
035_above00389.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\035_above00389.JPG,OK,"because there are bubbles on the surface of the egg white, which affects the appearance, but the edge of the egg white is nicely browned, and the yolk is semi-cooked.",above00389.JPG
036_above00162.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\036_above00162.JPG,NG,"because the edge of the egg white is nicely browned, but the yolk is cracked and mixed with the egg white, and the yolk and the egg white around it are not fully cooked, which affects the appearance.",above00162.JPG
037_above00653.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\037_above00653.JPG,OK,"because there are no significant flaws in the judging criteria, and the edge of the egg white is nicely browned, and the cooking of the egg white is good, and the yolk is semi-cooked.",above00653.JPG
038_above00738.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\038_above00738.JPG,OK,"because a part of the edge of the egg white is too browned and turned black, the rest of the egg white's edge browning and cooking are good, and the yolk is semi-cooked.",above00738.JPG
039_above00488.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\039_above00488.JPG,OK,"because there are no significant flaws in the judging criteria, and the edge of the egg white is nicely browned, and the cooking of the egg white is good, and the yolk is semi-cooked.",above00488.JPG
040_above01230.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\040_above01230.JPG,NG,"because the cooking of the egg white is good, but a part of the yolk is crushed, and there are many small bubbles in the egg white, which makes it look unappealing, and the yolk seems overcooked and dry.",above01230.JPG
041_above00151.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\041_above00151.JPG,NG,"because the edge of the egg white is nicely browned, but the yolk and the egg white around it are undercooked, resulting in an overall watery texture.",above00151.JPG
042_above01217.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\042_above01217.JPG,NG,"because the edge of the egg white is nicely browned, and the cooking of the egg white is good, but the yolk seems overcooked, and the yolk membrane is broken, which affects the appearance.",above01217.JPG
043_above01036.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\043_above01036.JPG,OK,"because there are no significant flaws in the judging criteria, and the edge of the egg white is nicely browned, and the cooking of the egg white is good, and the yolk is semi-cooked.",above01036.JPG
044_above01178.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\044_above01178.JPG,NG,"because the edge of the egg white is nicely browned, and the cooking of the egg white is good, but the edge of the yolk is overcooked, making it seem dry and the yolk is also cracked, affecting its appearance.",above01178.JPG
045_above00284.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\045_above00284.JPG,OK,"because a part of the yolk appears to be overcooked and dry, but the rest of the yolk is semi-cooked, and the edge of the egg white is nicely browned, and the cooking of the egg white is good.",above00284.JPG
046_above00496.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\046_above00496.JPG,NG,"because the yolk and the egg white around it are undercooked, the edge of the egg white is torn, and there are bubbles in the yolk, making it look unappealing.",above00496.JPG
047_above00079.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\047_above00079.JPG,NG,"because the edge of the egg white is nicely browned, but the egg white appears to have seeped into the yolk, making it look unappetizing and watery overall.",above00079.JPG
048_above00164.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\048_above00164.JPG,NG,"because the edge of the egg white is nicely browned, and the cooking of the egg white is good, but the yolk seems to be overcooked and dry, and the yolk's membrane is broken, making it look unappealing.",above00164.JPG
049_above01203.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\049_above01203.JPG,OK,"because a part of the egg white's edge is too burnt and black, the rest of the egg white's edge and cooking are good, and the yolk is semi-cooked, so there are no negative criteria.",above01203.JPG
050_above00351.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\050_above00351.JPG,OK,"because there are no negative criteria related to the judgment criteria, and the yolk is semi-cooked.",above00351.JPG
001_above00819.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\001_above00819.JPG,OK,"because the white around the yolk appears undercooked, but other parts of the egg white are well-cooked, and the yolk is semi-cooked.",above00819.JPG
002_above00735.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\002_above00735.JPG,OK,"because the white around the yolk appears undercooked, but other parts of the egg white are well-cooked, and the yolk is semi-cooked.",above00735.JPG
003_above00505.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\003_above00505.JPG,OK,"because there are no negative criteria related to the judgment criteria, and the edges of the egg white are well-browned, and the egg white's doneness is good, and the yolk is semi-cooked.",above00505.JPG
004_above00588.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\004_above00588.JPG,OK,"because there are no negative criteria related to the judgment criteria, and the edges of the egg white are well-browned, and the egg white's doneness is good, and the yolk is semi-cooked.",above00588.JPG
005_above00434.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\005_above00434.JPG,OK,"because there are bubbles in the egg white and yolk, but the edges of the egg white are well-browned, and the egg white's doneness is good, and the yolk is semi-cooked.",above00434.JPG
006_above00153.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\006_above00153.JPG,OK,"because there is egg white in the yolk, but the edges of the egg white are well-browned, and the yolk is semi-cooked.",above00153.JPG
007_above01120.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\007_above01120.JPG,NG,"because the edges of the egg white are well-browned, and the egg white's doneness is good, but the yolk appears overcooked, with wrinkles on the yolk's membrane, making it unappealing.",above01120.JPG
008_above00113.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\008_above00113.JPG,NG,"because the edges of the egg white are well-browned, and the egg white's doneness is good, but the yolk appears overcooked, with wrinkles on the yolk's membrane, making it unappealing.",above00113.JPG
009_above00158.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\009_above00158.JPG,OK,"because it is watery overall, but the edges of the egg white are well-browned, the egg white's doneness is good, and the yolk is semi-cooked.",above00158.JPG
010_above00024.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\010_above00024.JPG,NG,"because the edges of the egg white are well-browned, the egg white's doneness is good, but the yolk is cracked inside and flattened, and it seems overcooked, making it dry.",above00024.JPG
011_above00075.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\011_above00075.JPG,NG,"because the edges of the egg white are well-browned, the egg white's doneness is good, but a portion of the yolk is overcooked, making it dry, and the yolk is smashed, which affects its appearance.",above00075.JPG
012_above00500.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\012_above00500.JPG,OK,"because the area around the yolk of the egg white is slightly undercooked, but the edges of the egg white are well-browned, and the yolk is semi-cooked.",above00500.JPG
013_above01088.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\013_above01088.JPG,NG,"because the edges of the egg white are well-browned, the egg white's doneness is good, but the yolk seems overcooked and dry, and there are wrinkles on the yolk's membrane, making it look unappealing.",above01088.JPG
014_above01198.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\014_above01198.JPG,OK,"because a portion of the yolk is overcooked and dry while the rest is semi-cooked, but the edges of the egg white are well-browned, and the egg white's doneness is good.",above01198.JPG
015_above00186.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\015_above00186.JPG,NG,"because the egg white's doneness is good, but the yolk is cracked and mixed with the egg white, affecting its appearance.",above00186.JPG
016_above00421.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\016_above00421.JPG,NG,"because the edges of the egg white are well-browned, but the yolk is cracked and mixed with the egg white, affecting its appearance.",above00421.JPG
017_above00227.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\017_above00227.JPG,NG,"because the edges of the egg white are well-browned, and the egg white's doneness is good, but the yolk seems overcooked and dry with air bubbles, making it look unappealing.",above00227.JPG
018_above01158.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\018_above01158.JPG,OK,"because there are no issues with the judging criteria, and the edges of the egg white are well-browned, and the egg white's doneness is good, with the yolk being semi-cooked.",above01158.JPG
019_above00260.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\019_above00260.JPG,NG,"because the egg white's doneness is good, but the yolk is cracked and mixed with the egg white, affecting its appearance.",above00260.JPG
020_above00587.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\020_above00587.JPG,OK,"because there are no issues with the judging criteria, and the egg white's doneness is good, with the yolk being semi-cooked.",above00587.JPG
021_above00121.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\021_above00121.JPG,NG,"because the egg white is cooked well, but the yolk is broken and mixed with the egg white, making it look unappealing.",above00121.JPG
022_above00030.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\022_above00030.JPG,NG,"because the egg white is cooked well, but the yolk seems overcooked and dry with air bubbles, and it's smashed, which affects the appearance.",above00030.JPG
023_above00964.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\023_above00964.JPG,OK,"because the egg white around the yolk is slightly undercooked, the rest of the egg white is well-cooked, and the yolk is semi-cooked.",above00964.JPG
024_above00482.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\024_above00482.JPG,NG,"because the edges of the egg white are well-browned, but the yolk is broken and mixed with the egg white, and it's not cooked through, making it unappealing.",above00482.JPG
025_above00129.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\025_above00129.JPG,NG,"because the yolk is cracked, and the egg white is torn, making it look unappealing, and the egg white around the yolk seems undercooked.",above00129.JPG
026_above00195.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\026_above00195.JPG,NG,"because the edges of the egg white are well-browned, but there's egg white on the yolk's surface and many wrinkles, making it look unappealing, and it's overall watery.",above00195.JPG
027_above00234.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\027_above00234.JPG,OK,"because the yolk seems to be slightly cooked, but it still appears semi-cooked, and the egg white is well-cooked.",above00234.JPG
028_above00781.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\028_above00781.JPG,OK,"because the egg white around the yolk is slightly undercooked, but the edges of the egg white are well-browned, and the yolk is semi-cooked.",above00781.JPG
029_above00748.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\029_above00748.JPG,OK,"because there are no issues with the judging criteria, and the edges of the egg white are well-browned, and the egg white is perfectly cooked, and the yolk is semi-cooked.",above00748.JPG
030_above01137.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\030_above01137.JPG,NG,"because the edges of the egg white are well-browned, but the yolk appears to be overcooked, making it dry, and there are many bubbles on the yolk's surface, which makes it look unappealing.",above01137.JPG
031_above00776.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\031_above00776.JPG,OK,"because the egg white around the yolk seems slightly undercooked, but the yolk is semi-cooked.",above00776.JPG
032_above00520.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\032_above00520.JPG,OK,"because there's some egg white on the yolk, but the edges of the egg white are well-browned, and the yolk is semi-cooked.",above00520.JPG
033_above00185.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\033_above00185.JPG,OK,"because there are no issues with the judging criteria, and the edges of the egg white are well-browned, and the egg white is perfectly cooked, and the yolk is semi-cooked.",above00185.JPG
034_above00391.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\034_above00391.JPG,OK,"because there's some egg white on the yolk, but the edges of the egg white are well-browned, and the yolk is semi-cooked.",above00391.JPG
035_above00775.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\035_above00775.JPG,OK,"because the yolk is cracked and spilled, but the edges of the egg white are well-browned, and the egg white is perfectly cooked, and the yolk is semi-cooked.",above00775.JPG
036_above01103.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\036_above01103.JPG,OK,"because part of the yolk appears to be overcooked and dry, but the other parts are semi-cooked, and the edges of the egg white are well-browned, which is good.",above01103.JPG
037_above01127.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\037_above01127.JPG,OK,"because there are no issues with the judging criteria, and the edges of the egg white are well-browned, and the egg white is perfectly cooked, and the yolk is semi-cooked.",above01127.JPG
038_above00347.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\038_above00347.JPG,OK,"because there are no issues with the judging criteria, and the edges of the egg white are well-browned, and the yolk is semi-cooked.",above00347.JPG
039_above01196.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\039_above01196.JPG,OK,"because there are no issues with the judging criteria, and the edges of the egg white are well-browned, and the egg white is perfectly cooked, and the yolk is semi-cooked.",above01196.JPG
040_above00663.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\040_above00663.JPG,OK,"because the egg white around the yolk appears slightly undercooked, but the other parts of the egg white are well-cooked, and the edges of the egg white are well-browned, and the yolk is semi-cooked.",above00663.JPG
041_above00147.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\041_above00147.JPG,NG,"because the yolk is broken and spilled, making it look unappealing.",above00147.JPG
042_above00957.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\042_above00957.JPG,OK,"because the egg white around the yolk appears slightly undercooked, but the edges of the egg white are well-browned, and the yolk is semi-cooked.",above00957.JPG
043_above00161.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\043_above00161.JPG,OK,"because there are no issues with the judging criteria, and the yolk is semi-cooked.",above00161.JPG
044_above00399.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\044_above00399.JPG,OK,"because there are no issues with the judging criteria, and the edges of the egg white are well-browned, and the yolk is semi-cooked.",above00399.JPG
045_above01232.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\045_above01232.JPG,NG,"because the edges of the egg white are well-browned, and the consistency of the egg white is good, but the yolk appears overcooked and dry, and the yolk membrane is torn, making it look unappetizing.",above01232.JPG
046_above00618.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\046_above00618.JPG,OK,"because there are no issues with the judging criteria, and the egg white is well-cooked, and the yolk is semi-cooked.",above00618.JPG
047_above00642.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\047_above00642.JPG,OK,"because there are no issues with the judging criteria, and the yolk is semi-cooked.",above00642.JPG
048_above00043.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\048_above00043.JPG,NG,"because the edges of the egg white are well-browned, but the yolk is cracked and has spilled out, making it look unappetizing.",above00043.JPG
049_above00973.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\049_above00973.JPG,OK,"because the egg white around the yolk appears slightly undercooked, but the edges of the egg white are well-browned, and the yolk is semi-cooked.",above00973.JPG
050_above01192.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder4\050_above01192.JPG,OK,"because there are no issues with the judging criteria, and the edges of the egg white are well-browned, and the egg white is well-cooked, and the yolk is semi-cooked.",above01192.JPG
